Invoice ID,Branch,City,Customer type,Gender,Product type,Unit price,Quantity,Tax (5%),Total price,Date,Time,Payment type,COGS,gross margin (%),gross income,Rating
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,$62.6,4,$12.5,$262.8,15-Apr-2021,18:37,Cash,$250.28,4.761904762,12.514,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,$11.9,8,$4.7,$99.5,16-Apr-2021,16:34,Cash,$94.80,4.761904762,4.74,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty,$91.3,1,$4.6,$95.9,17-Apr-2021,14:42,Ewallet,$91.30,4.761904762,4.565,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,$40.7,7,$14.3,$299.4,18-Apr-2021,11:01,Ewallet,$285.11,4.761904762,14.2555,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,$52.4,1,$2.6,$55.0,19-Apr-2021,19:44,Cash,$52.38,4.761904762,2.619,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories,$38.5,5,$9.6,$202.3,20-Apr-2021,13:34,Ewallet,$192.70,4.761904762,9.635,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,$44.6,6,$13.4,$281.2,21-Apr-2021,20:08,Credit card,$267.78,4.761904762,13.389,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,$55.9,10,$27.9,$586.6,22-Apr-2021,15:01,Cash,$558.70,4.761904762,27.935,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,$29.2,6,$8.8,$184.1,23-Apr-2021,11:40,Ewallet,$175.32,4.761904762,8.766,5
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,$51.9,3,$7.8,$163.6,24-Apr-2021,15:21,Cash,$155.82,4.761904762,7.791,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,$60.3,1,$3.0,$63.3,25-Apr-2021,17:38,Cash,$60.30,4.761904762,3.015,6
860-73-6466,A,Yangon,Member,Female,Sports and travel,$39.5,2,$3.9,$82.9,26-Apr-2021,16:16,Credit card,$78.94,4.761904762,3.947,5
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,$14.9,2,$1.5,$31.2,27-Apr-2021,18:15,Credit card,$29.74,4.761904762,1.487,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,$21.3,1,$1.1,$22.4,28-Apr-2021,12:43,Cash,$21.32,4.761904762,1.066,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,$93.8,3,$14.1,$295.4,29-Apr-2021,11:32,Credit card,$281.34,4.761904762,14.067,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories,$73.3,1,$3.7,$76.9,30-Apr-2021,18:08,Ewallet,$73.26,4.761904762,3.663,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,$22.4,1,$1.1,$23.5,01-May-2021,17:08,Credit card,$22.38,4.761904762,1.119,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,$72.9,9,$32.8,$688.7,02-May-2021,19:38,Cash,$655.92,4.761904762,32.796,4
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,$99.1,6,$29.7,$624.3,03-May-2021,13:11,Cash,$594.60,4.761904762,29.73,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,$74.1,1,$3.7,$77.8,04-May-2021,11:05,Cash,$74.10,4.761904762,3.705,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,$98.5,2,$9.8,$206.8,05-May-2021,10:12,Ewallet,$196.96,4.761904762,9.848,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,$53.2,7,$18.6,$390.9,06-May-2021,15:42,Ewallet,$372.33,4.761904762,18.6165,5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,$52.8,10,$26.4,$554.3,07-May-2021,11:58,Ewallet,$527.90,4.761904762,26.395,10
160-22-2687,A,Yangon,Member,Female,Health and beauty,$96.0,5,$24.0,$503.7,08-May-2021,14:21,Ewallet,$479.75,4.761904762,23.9875,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,$36.5,9,$16.4,$345.0,09-May-2021,10:52,Cash,$328.59,4.761904762,16.4295,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,$21.1,8,$8.4,$177.4,10-May-2021,19:31,Cash,$168.96,4.761904762,8.448,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,$28.3,4,$5.7,$118.9,11-May-2021,18:35,Cash,$113.24,4.761904762,5.662,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,$57.6,6,$17.3,$362.8,12-May-2021,13:51,Cash,$345.54,4.761904762,17.277,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages,$47.6,9,$21.4,$450.1,13-May-2021,12:35,Cash,$428.67,4.761904762,21.4335,5
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,$86.3,1,$4.3,$90.6,14-May-2021,13:24,Ewallet,$86.27,4.761904762,4.3135,7
840-76-5966,A,Yangon,Member,Male,Sports and travel,$12.8,2,$1.3,$26.8,15-May-2021,18:06,Ewallet,$25.52,4.761904762,1.276,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,$11.3,9,$5.1,$106.6,16-May-2021,11:55,Credit card,$101.52,4.761904762,5.076,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,$51.1,7,$17.9,$375.4,17-May-2021,11:42,Cash,$357.49,4.761904762,17.8745,7
124-31-1458,A,Yangon,Member,Female,Electronic accessories,$79.6,3,$11.9,$250.7,18-May-2021,14:30,Cash,$238.77,4.761904762,11.9385,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,$33.8,3,$5.1,$106.5,19-May-2021,15:11,Ewallet,$101.43,4.761904762,5.0715,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,$90.5,8,$36.2,$760.5,20-May-2021,14:48,Credit card,$724.24,4.761904762,36.212,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,$62.8,2,$6.3,$131.9,21-May-2021,12:36,Ewallet,$125.64,4.761904762,6.282,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,$24.3,3,$3.6,$76.6,22-May-2021,19:09,Credit card,$72.93,4.761904762,3.6465,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,$64.6,4,$12.9,$271.3,23-May-2021,13:35,Ewallet,$258.36,4.761904762,12.918,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,$24.8,7,$8.7,$182.4,24-May-2021,10:33,Credit card,$173.74,4.761904762,8.687,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,$56.5,1,$2.8,$59.3,25-May-2021,15:45,Ewallet,$56.50,4.761904762,2.825,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,$21.4,10,$10.7,$225.0,26-May-2021,11:51,Cash,$214.30,4.761904762,10.715,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,$89.1,6,$26.7,$561.1,27-May-2021,17:26,Cash,$534.36,4.761904762,26.718,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,$23.3,4,$4.7,$97.8,28-May-2021,11:52,Credit card,$93.16,4.761904762,4.658,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,$65.3,8,$26.1,$548.2,29-May-2021,14:04,Ewallet,$522.08,4.761904762,26.104,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,$52.4,1,$2.6,$55.0,30-May-2021,17:49,Cash,$52.35,4.761904762,2.6175,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,$39.8,1,$2.0,$41.7,31-May-2021,20:19,Cash,$39.75,4.761904762,1.9875,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,$90.0,8,$36.0,$756.2,01-Jun-2021,16:08,Credit card,$720.16,4.761904762,36.008,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,$12.1,8,$4.8,$101.6,02-Jun-2021,10:17,Ewallet,$96.80,4.761904762,4.84,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,$33.2,10,$16.6,$348.7,03-Jun-2021,14:25,Ewallet,$332.10,4.761904762,16.605,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,$10.2,8,$4.1,$85.5,04-Jun-2021,12:51,Credit card,$81.44,4.761904762,4.072,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,$32.0,10,$16.0,$335.9,05-Jun-2021,15:18,Credit card,$319.90,4.761904762,15.995,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,$34.4,6,$10.3,$216.8,06-Jun-2021,12:45,Ewallet,$206.52,4.761904762,10.326,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,$83.3,2,$8.3,$175.0,07-Jun-2021,13:37,Cash,$166.68,4.761904762,8.334,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,$45.6,7,$16.0,$335.0,08-Jun-2021,10:03,Cash,$319.06,4.761904762,15.953,5
325-89-4209,A,Yangon,Member,Male,Food and beverages,$87.9,1,$4.4,$92.3,09-Jun-2021,19:42,Ewallet,$87.90,4.761904762,4.395,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,$73.5,10,$36.7,$771.4,10-Jun-2021,13:14,Ewallet,$734.70,4.761904762,36.735,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,$12.2,8,$4.9,$102.4,11-Jun-2021,12:47,Ewallet,$97.52,4.761904762,4.876,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,$76.9,10,$38.5,$807.7,12-Jun-2021,19:53,Ewallet,$769.20,4.761904762,38.46,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,$83.7,5,$20.9,$439.2,13-Jun-2021,10:26,Cash,$418.30,4.761904762,20.915,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,$57.9,8,$23.2,$486.4,14-Jun-2021,15:06,Cash,$463.28,4.761904762,23.164,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,$92.5,5,$23.1,$485.6,15-Jun-2021,16:35,Credit card,$462.45,4.761904762,23.1225,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,$28.4,5,$7.1,$149.0,16-Jun-2021,20:57,Cash,$141.90,4.761904762,7.095,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,$50.5,6,$15.1,$317.8,17-Jun-2021,15:16,Credit card,$302.70,4.761904762,15.135,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,$99.2,8,$39.7,$832.9,18-Jun-2021,17:47,Credit card,$793.28,4.761904762,39.664,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,$60.7,7,$21.3,$446.4,19-Jun-2021,16:23,Ewallet,$425.18,4.761904762,21.259,5
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,$47.3,6,$14.2,$297.8,20-Jun-2021,10:17,Cash,$283.62,4.761904762,14.181,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,$85.6,7,$30.0,$629.2,21-Jun-2021,13:50,Cash,$599.20,4.761904762,29.96,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages,$35.0,9,$15.8,$331.1,22-Jun-2021,19:17,Ewallet,$315.36,4.761904762,15.768,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,$44.8,9,$20.2,$423.7,23-Jun-2021,14:00,Credit card,$403.56,4.761904762,20.178,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,$46.0,4,$9.2,$193.1,24-Jun-2021,12:02,Ewallet,$183.88,4.761904762,9.194,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty,$27.7,5,$6.9,$145.6,25-Jun-2021,20:21,Credit card,$138.65,4.761904762,6.9325,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,$11.5,7,$4.0,$84.7,26-Jun-2021,17:35,Cash,$80.71,4.761904762,4.0355,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,$58.3,2,$5.8,$122.5,27-Jun-2021,12:42,Ewallet,$116.64,4.761904762,5.832,6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,$78.4,4,$15.7,$329.2,28-Jun-2021,17:56,Cash,$313.52,4.761904762,15.676,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,$84.6,10,$42.3,$888.4,29-Jun-2021,18:58,Credit card,$846.10,4.761904762,42.305,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,$82.9,5,$20.7,$435.1,30-Jun-2021,14:08,Credit card,$414.40,4.761904762,20.72,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages,$79.5,2,$8.0,$167.0,01-Jul-2021,16:30,Ewallet,$159.08,4.761904762,7.954,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,$49.0,10,$24.5,$514.6,02-Jul-2021,10:44,Credit card,$490.10,4.761904762,24.505,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,$29.2,3,$4.4,$91.8,03-Jul-2021,20:29,Credit card,$87.45,4.761904762,4.3725,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,$56.1,4,$11.2,$235.7,04-Jul-2021,11:43,Ewallet,$224.52,4.761904762,11.226,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,$93.1,8,$37.2,$782.2,05-Jul-2021,10:09,Cash,$744.96,4.761904762,37.248,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories,$51.3,8,$20.5,$431.3,06-Jul-2021,10:00,Ewallet,$410.72,4.761904762,20.536,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages,$99.6,3,$14.9,$313.7,07-Jul-2021,18:45,Cash,$298.80,4.761904762,14.94,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,$35.5,6,$10.6,$223.6,08-Jul-2021,12:40,Cash,$212.94,4.761904762,10.647,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,$42.9,1,$2.1,$45.0,09-Jul-2021,15:36,Credit card,$42.85,4.761904762,2.1425,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,$94.7,4,$18.9,$397.6,10-Jul-2021,12:04,Cash,$378.68,4.761904762,18.934,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,$69.0,3,$10.3,$217.3,11-Jul-2021,11:26,Ewallet,$206.91,4.761904762,10.3455,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,$26.3,3,$3.9,$82.7,12-Jul-2021,12:36,Ewallet,$78.78,4.761904762,3.939,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,$35.8,9,$16.1,$338.2,13-Jul-2021,15:06,Credit card,$322.11,4.761904762,16.1055,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,$16.4,6,$4.9,$103.1,14-Jul-2021,10:58,Cash,$98.22,4.761904762,4.911,7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,$12.7,2,$1.3,$26.7,15-Jul-2021,12:10,Credit card,$25.46,4.761904762,1.273,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,$83.1,7,$29.1,$611.1,16-Jul-2021,10:31,Credit card,$581.98,4.761904762,29.099,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,$35.2,6,$10.6,$221.9,17-Jul-2021,13:49,Ewallet,$211.32,4.761904762,10.566,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,$13.8,4,$2.8,$57.9,18-Jul-2021,11:10,Ewallet,$55.12,4.761904762,2.756,9
321-49-7382,B,Mandalay,Member,Male,Sports and travel,$88.3,1,$4.4,$92.7,19-Jul-2021,17:38,Credit card,$88.31,4.761904762,4.4155,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty,$39.6,9,$17.8,$374.4,20-Jul-2021,17:54,Credit card,$356.58,4.761904762,17.829,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,$88.3,9,$39.7,$834.0,21-Jul-2021,20:51,Credit card,$794.25,4.761904762,39.7125,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,$25.3,2,$2.5,$53.2,22-Jul-2021,19:26,Ewallet,$50.62,4.761904762,2.531,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,$99.9,6,$30.0,$629.5,23-Jul-2021,13:33,Ewallet,$599.52,4.761904762,29.976,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,$83.4,2,$8.3,$175.0,24-Jul-2021,14:05,Credit card,$166.70,4.761904762,8.335,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,$74.4,10,$37.2,$781.6,25-Jul-2021,11:40,Ewallet,$744.40,4.761904762,37.22,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,$64.1,7,$22.4,$471.0,26-Jul-2021,12:27,Ewallet,$448.56,4.761904762,22.428,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,$63.2,6,$18.9,$397.8,27-Jul-2021,20:24,Ewallet,$378.90,4.761904762,18.945,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,$85.7,3,$12.9,$270.0,28-Jul-2021,20:59,Ewallet,$257.16,4.761904762,12.858,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,$78.9,7,$27.6,$579.8,29-Jul-2021,19:48,Ewallet,$552.23,4.761904762,27.6115,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel,$89.5,5,$22.4,$469.8,30-Jul-2021,10:18,Cash,$447.40,4.761904762,22.37,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty,$92.1,3,$13.8,$290.1,31-Jul-2021,16:27,Cash,$276.27,4.761904762,13.8135,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,$57.3,6,$17.2,$360.9,01-Aug-2021,17:04,Ewallet,$343.74,4.761904762,17.187,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages,$66.5,4,$13.3,$279.4,02-Aug-2021,18:14,Ewallet,$266.08,4.761904762,13.304,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,$99.8,9,$44.9,$943.3,03-Aug-2021,10:43,Cash,$898.38,4.761904762,44.919,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,$45.7,10,$22.8,$479.6,04-Aug-2021,19:30,Ewallet,$456.80,4.761904762,22.84,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,$50.8,5,$12.7,$266.6,05-Aug-2021,14:53,Credit card,$253.95,4.761904762,12.6975,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty,$10.1,7,$3.5,$74.1,06-Aug-2021,20:14,Cash,$70.56,4.761904762,3.528,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,$93.9,7,$32.9,$690.0,07-Aug-2021,11:51,Credit card,$657.16,4.761904762,32.858,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,$84.3,2,$8.4,$176.9,08-Aug-2021,14:13,Credit card,$168.50,4.761904762,8.425,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,$53.8,1,$2.7,$56.5,09-Aug-2021,20:13,Ewallet,$53.78,4.761904762,2.689,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,$35.8,5,$9.0,$188.0,10-Aug-2021,18:44,Ewallet,$179.05,4.761904762,8.9525,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,$26.4,8,$10.6,$222.0,11-Aug-2021,14:26,Ewallet,$211.44,4.761904762,10.572,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,$39.9,3,$6.0,$125.7,12-Aug-2021,12:40,Ewallet,$119.73,4.761904762,5.9865,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,$21.9,3,$3.3,$69.0,13-Aug-2021,18:43,Ewallet,$65.70,4.761904762,3.285,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,$62.9,4,$12.6,$264.0,14-Aug-2021,13:22,Ewallet,$251.40,4.761904762,12.57,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,$21.0,4,$4.2,$88.4,15-Aug-2021,13:58,Cash,$84.16,4.761904762,4.208,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,$65.9,6,$19.8,$415.2,16-Aug-2021,11:45,Cash,$395.46,4.761904762,19.773,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,$42.6,7,$14.9,$312.9,17-Aug-2021,11:51,Cash,$297.99,4.761904762,14.8995,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,$50.5,9,$22.7,$477.1,18-Aug-2021,17:16,Cash,$454.41,4.761904762,22.7205,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,$46.0,6,$13.8,$289.9,19-Aug-2021,15:55,Cash,$276.12,4.761904762,13.806,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,$15.8,10,$7.9,$165.9,20-Aug-2021,12:07,Cash,$158.00,4.761904762,7.9,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages,$98.7,9,$44.4,$932.3,21-Aug-2021,15:07,Cash,$887.94,4.761904762,44.397,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,$92.0,1,$4.6,$96.6,22-Aug-2021,15:29,Cash,$91.98,4.761904762,4.599,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,$20.9,2,$2.1,$43.9,23-Aug-2021,18:45,Cash,$41.78,4.761904762,2.089,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,$15.5,1,$0.8,$16.3,24-Aug-2021,15:23,Credit card,$15.50,4.761904762,0.775,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,$96.8,3,$14.5,$305.0,25-Aug-2021,20:37,Cash,$290.46,4.761904762,14.523,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,$33.3,2,$3.3,$70.0,26-Aug-2021,14:41,Credit card,$66.66,4.761904762,3.333,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,$38.3,2,$3.8,$80.4,27-Aug-2021,18:18,Credit card,$76.54,4.761904762,3.827,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,$33.3,9,$15.0,$314.7,28-Aug-2021,15:27,Ewallet,$299.70,4.761904762,14.985,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,$81.0,3,$12.2,$255.2,29-Aug-2021,12:55,Credit card,$243.03,4.761904762,12.1515,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty,$15.8,3,$2.4,$49.8,30-Aug-2021,18:02,Cash,$47.40,4.761904762,2.37,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,$34.5,5,$8.6,$181.1,31-Aug-2021,19:44,Credit card,$172.45,4.761904762,8.6225,9
746-04-1077,B,Mandalay,Member,Female,Food and beverages,$84.6,10,$42.3,$888.6,01-Sep-2021,11:36,Credit card,$846.30,4.761904762,42.315,9
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,$36.9,7,$12.9,$271.3,02-Sep-2021,13:51,Ewallet,$258.37,4.761904762,12.9185,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,$87.1,7,$30.5,$640.0,03-Sep-2021,15:17,Cash,$609.56,4.761904762,30.478,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,$80.1,3,$12.0,$252.3,04-Sep-2021,15:29,Cash,$240.24,4.761904762,12.012,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,$86.1,2,$8.6,$180.9,05-Sep-2021,17:59,Cash,$172.26,4.761904762,8.613,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,$49.9,2,$5.0,$104.8,06-Sep-2021,11:55,Credit card,$99.84,4.761904762,4.992,7
221-25-5073,A,Yangon,Normal,Female,Food and beverages,$74.7,4,$14.9,$313.6,07-Sep-2021,10:39,Cash,$298.64,4.761904762,14.932,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,$26.6,6,$8.0,$167.6,08-Sep-2021,15:10,Ewallet,$159.60,4.761904762,7.98,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,$25.5,1,$1.3,$26.7,09-Sep-2021,18:10,Credit card,$25.45,4.761904762,1.2725,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,$67.8,1,$3.4,$71.2,10-Sep-2021,20:43,Credit card,$67.77,4.761904762,3.3885,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,$59.6,4,$11.9,$250.3,11-Sep-2021,12:46,Cash,$238.36,4.761904762,11.918,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty,$58.2,4,$11.6,$244.2,12-Sep-2021,17:44,Cash,$232.60,4.761904762,11.63,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel,$97.5,9,$43.9,$921.2,13-Sep-2021,14:19,Ewallet,$877.32,4.761904762,43.866,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,$100.0,7,$35.0,$734.7,14-Sep-2021,10:33,Cash,$699.72,4.761904762,34.986,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,$96.4,7,$33.7,$708.3,15-Sep-2021,11:40,Cash,$674.59,4.761904762,33.7295,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,$63.7,5,$15.9,$334.5,16-Sep-2021,19:30,Ewallet,$318.55,4.761904762,15.9275,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,$14.8,2,$1.5,$31.0,17-Sep-2021,14:42,Ewallet,$29.52,4.761904762,1.476,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,$62.0,8,$24.8,$520.8,18-Sep-2021,19:08,Credit card,$496.00,4.761904762,24.8,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,$82.3,10,$41.2,$864.6,19-Sep-2021,19:12,Ewallet,$823.40,4.761904762,41.17,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,$75.4,8,$30.1,$633.1,20-Sep-2021,15:46,Credit card,$602.96,4.761904762,30.148,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,$56.6,5,$14.1,$296.9,21-Sep-2021,19:06,Credit card,$282.80,4.761904762,14.14,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,$76.6,10,$38.3,$804.3,22-Sep-2021,18:10,Ewallet,$766.00,4.761904762,38.3,6
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,$58.0,2,$5.8,$121.9,23-Sep-2021,20:46,Ewallet,$116.06,4.761904762,5.803,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,$17.5,10,$8.7,$183.6,24-Sep-2021,18:35,Ewallet,$174.90,4.761904762,8.745,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,$61.0,1,$3.0,$64.0,25-Sep-2021,11:40,Ewallet,$60.95,4.761904762,3.0475,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,$40.4,1,$2.0,$42.4,26-Sep-2021,13:46,Ewallet,$40.35,4.761904762,2.0175,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,$97.4,10,$48.7,"$1,022.5",27-Sep-2021,17:16,Ewallet,$973.80,4.761904762,48.69,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages,$31.8,1,$1.6,$33.4,28-Sep-2021,13:22,Cash,$31.84,4.761904762,1.592,7.7
